channel,watch_time_min,stream_time_min,peak_viewers,avg_viewers,followers,followers_gained,views_gained,partnered,mature,language,avg_to_peak_ratio,watch_per_follower,views_per_follower,follower_growth_rate,viewers_per_stream_hr,stickiness,avg_to_peak_ratio_scaled,watch_per_follower_scaled,views_per_follower_scaled,follower_growth_rate_scaled,viewers_per_stream_hr_scaled,stickiness_scaled,engagement_efficiency_score,cluster
HAchubby,203908095,73110,13675,2779,221461,159519,5075885,True,False,English,0.203217550274223,920.7404238218016,22.919994942676137,0.7203028975756454,2.280672958555601,1.0036196055680515,0.4261358448499189,0.1509528567276142,0.0335332179882039,0.7206925727476777,0.0231499348180601,0.1910429195704402,0.2575845577836525,1
Recrent,203854050,129375,6781,1502,220789,120204,8936320,True,False,Russian,0.2215012535024332,923.2980356811254,40.474480159790566,0.5444292967493851,0.6965797101449276,1.049056909627743,0.4675547024164559,0.1514318515977252,0.0628021392082514,0.5405702260162728,0.0066724671461715,0.2468965567551055,0.2459879905233304,1
iLame,203117655,161025,4911,1243,233263,66490,9831952,True,True,Russian,0.2531052738749745,870.766709679632,42.149642249306574,0.2850430629804126,0.4631578947368421,1.0148064934476102,0.5391486460503989,0.1415936755730419,0.0655951682616498,0.2749177522124156,0.0042444532516869,0.204794359929436,0.2050490092131049,1
ixxYjYxxi,203102445,37305,15223,5459,857099,409932,2378245,True,False,Arabic,0.3586021152203902,236.96497720800048,2.7747611419450964,0.4782784719151463,8.780056292722156,0.9973211128349188,0.7781351681387397,0.0228939684948723,0.0,0.4728213327691738,0.0907554112528522,0.183300520781452,0.257984400239515,1
Wingsofdeath,202858185,144150,7176,1343,473157,6267,2534023,True,False,English,0.1871516164994426,428.7333485502698,5.355564854794498,0.0132450751019217,0.5590010405827264,1.047856655274236,0.3897409956016363,0.0588087480528532,0.0042477154992995,0.0,0.0052413973008028,0.2454211485508244,0.1172433341675694,1
mang0,202842615,140325,24391,1403,328671,53694,3077795,True,True,English,0.0575212168422778,617.1600627983606,9.364364364364365,0.1633670144308442,0.599893105291288,1.03030659276735,0.0960836881799514,0.0940976951179378,0.0109316618287637,0.1503022595927853,0.0056667495803786,0.2238477994247394,0.096821642287426,1
Kamikatze,202635300,126900,8509,1586,107476,36955,4997073,True,False,German,0.186390880244447,1885.400461498381,46.49478023000484,0.3438442070787897,0.7498817966903073,1.0068164405450768,0.3880176671162589,0.3316163955533797,0.0728398980087406,0.3351394114934699,0.0072269063553386,0.1949726170875167,0.2216354826024507,1
Philza,202591425,62925,24611,2991,527540,292543,5158370,True,False,English,0.1215310227134208,384.0304526670963,9.778159002160974,0.5545418356901847,2.8519666269368296,1.0764191661197338,0.2410878483955886,0.050436696707733,0.0116215893603976,0.5509270631815556,0.0290924340751909,0.2805315088783591,0.1939495234331375,1
Kurumx,202487955,131190,16413,1543,50286,49439,2485867,True,False,English,0.0940108450618412,4026.726225987352,49.43457423537366,0.9831563457025811,0.7056940315572833,1.0003052223929347,0.1787452089352263,0.7326483397428906,0.077741471485952,0.989896021705527,0.0067672727623017,0.1869687263676318,0.3621278401665882,0
Pieface23,201823125,93360,14072,2149,238155,127444,2037389,True,False,English,0.1527146105741899,847.4444164514707,8.554886523482606,0.5351304822489555,1.3811053984575836,1.005943683377574,0.3117293682177861,0.1372258279753741,0.0095820042990149,0.5310467712068611,0.0137927865535458,0.1938997835822545,0.199546090305806,1
CurtisRyan,201233880,162660,7245,1205,65688,33141,3760730,True,True,English,0.1663216011042098,3063.4800876872487,57.25140056022409,0.5045213737668981,0.4444854297307267,1.0266757072385289,0.3425538678083585,0.552249598933961,0.0907746120801168,0.4996982093690283,0.0040502254568261,0.2193845468796629,0.284785176754659,0
CalebDMTG,200582400,121635,5446,1608,71327,9005,1563033,True,False,English,0.2952625780389276,2812.152480827737,21.9136231721508,0.1262495268271482,0.7931927487976322,1.0255296461336183,0.6346493963503631,0.5051804418356618,0.0318552755304627,0.1122880895266585,0.007677419488895,0.2179757555248539,0.2516043963761492,1
MarkiLokurasY,200552295,71070,26329,2714,923377,417223,7000112,True,False,Spanish,0.1030802537126362,217.19437997697585,7.580990213098225,0.4518446961533588,2.29126213592233,1.0397561010510048,0.1992905295648245,0.0191912899128314,0.0079582087827929,0.4457489711366372,0.0232600816341691,0.2354635723710256,0.1551521089003801,1
JLBichouu,200256675,90720,16461,2039,212578,150452,4001304,True,False,French,0.1238685377559079,942.0385693721834,18.822756823377773,0.7077496260196258,1.3485449735449735,1.0825967866030397,0.2463831215356071,0.1549416177369598,0.0267018163122035,0.7078360398672227,0.0134540985694774,0.288125325903371,0.2395736699874736,1
나나양 (nanayango3o),199960005,122025,6411,1589,147351,63332,4789098,True,False,Korean,0.2478552487911402,1357.031883054747,32.50129283140257,0.4298036660762397,0.7813153042409342,1.031265348781168,0.5272555389235795,0.2326624289146479,0.0495082949911762,0.4231754749256278,0.0075538723372965,0.2250263466922898,0.2441969927974362,1
DavyJones,199829100,48375,44526,4111,955846,454965,10940319,True,False,Portuguese,0.0923280779769123,209.05993224850027,11.445692088474503,0.475981486557458,5.09891472868217,1.0048246432807424,0.1749331644419211,0.0176678536185705,0.0144018984342034,0.4704688569507977,0.0524648048267655,0.1925242077012249,0.1537434643289139,1
Fairlight_Excalibur,199826220,163650,19156,1208,408958,5162,1645770,True,False,English,0.0630611818751305,488.6228414653828,4.024300783943583,0.0126223230747411,0.4428964252978918,1.010809998725272,0.108633608716032,0.0700249768857433,0.0020280740383909,0.0,0.0040336969038519,0.1998816836417172,0.0641003400309559,1
PG_Esports,199821495,107715,24734,1933,112874,41935,16923320,True,False,Italian,0.0781515323037115,1770.305783439942,149.93107358647697,0.3715204564381523,1.0767302604094138,0.95969705939965,0.1428184271430871,0.3100612247927753,0.2453011626998139,0.3634842623403946,0.0106267283039148,0.1370512928952796,0.2015571830292108,0
StreamerHouse,199501650,496545,12609,402,630255,10659,2800864,True,False,English,0.0318819890554365,316.5411619106552,4.444017104187988,0.0169122022038698,0.0485756577953659,0.9994517338690952,0.0380020451689949,0.037797161923783,0.0027278749018206,0.0003093991265371,0.0,0.1859195787709965,0.044126009982022,1
Peereira7,198252765,133800,14532,1377,377689,361206,6222094,True,True,Spanish,0.0947563996696944,524.9100847522698,16.47412024178623,0.9563582736060622,0.6174887892376681,1.0760419414402531,0.1804341457838131,0.0768209273039138,0.0227858906538364,0.9624505630851014,0.0058497768823901,0.2800678068427558,0.2547348517586351,1
Twitch,198083340,12015,130795,9190,1189614,223168,46395022,True,False,English,0.0702626247180702,166.51059923639096,39.00006388626899,0.1875969852405906,45.89263420724095,1.7939430988739593,0.1249473462374913,0.0096991260084185,0.0603438174049332,0.1751175768603062,0.4767941141009783,1.0,0.3078169967686879,1
Sev7n,197315655,183630,31836,1037,469944,225963,7453572,True,False,Portuguese,0.0325731875863802,419.8705696848986,15.86055359787549,0.4808296307645166,0.3388335239339977,1.036189418252323,0.0395678468638715,0.0571489083879857,0.021762879523532,0.4754341223900966,0.0029512523603966,0.2310792407934159,0.1379907083865497,1
Wardiii,196743645,104280,9459,1670,76777,31905,3970743,True,False,English,0.1765514324981499,2562.533636375477,51.717871237479976,0.4155541373067455,0.9608745684695053,1.12975226187441,0.3657279438774531,0.4584313053160631,0.0815484552425287,0.408581706732336,0.0094216171651233,0.34609101866581,0.2783003411665524,1
자동 (tranth),196585155,142260,5451,1402,85764,11733,5114165,True,False,Korean,0.257200513667217,2292.1640198684763,59.63067254325824,0.1368056527214216,0.5913116828342472,0.985643588631292,0.5484257684986563,0.4077959210341899,0.0947416167157526,0.1230992297974886,0.0055774870882516,0.1689459675441454,0.2247643317797474,1
Kubon_,195943620,145845,9545,1323,267984,25721,6142647,True,False,Polish,0.1386066003143007,731.1765627798675,22.9216930861544,0.0959796107230282,0.5442764578833693,1.0154995569256309,0.2797698871319188,0.1154509424451511,0.0335360493345562,0.0812869142597521,0.0050882347040591,0.205646305634587,0.1201297222516707,1
KarasMai,195800370,138300,6728,1374,281664,139915,3975842,True,False,English,0.2042211652794292,695.1558239604635,14.11554902294933,0.4967443478754828,0.5960954446854664,1.0303970231160031,0.4284093769912708,0.1087049035381119,0.0188534007891546,0.4917333064639218,0.0056272469627619,0.2239589605948105,0.2128811992233386,1
Sloot,195525465,207555,21283,937,205002,23506,4415937,True,False,English,0.0440257482497768,953.773450990722,21.54094594199081,0.1146622959776002,0.2708679627086796,1.005380682807275,0.0655118240203955,0.1571393507808338,0.0312339038208883,0.1004209349171335,0.0022442861896768,0.1932077172231477,0.0916263361586793,1
LPMassive,195448335,81270,18813,2181,315264,22874,2409670,True,False,German,0.1159304736086748,619.9513265073082,7.643340184734064,0.0725550649614291,1.610188261351052,1.1026712459648067,0.2284006841614874,0.0946204487925577,0.0080621660555532,0.0572964794595656,0.0161756674043404,0.3128017804834552,0.1195595377261599,1
羅傑 (roger9527),195398655,34620,12707,5401,131484,22369,4197860,True,False,Chinese,0.4250413158101833,1486.1021493109429,31.92677436037845,0.1701271637613702,9.36048526863085,1.0450097180155034,0.9286427404678168,0.2568349769090596,0.0485503896091674,0.1572257202824425,0.0967929344201017,0.2419215615038496,0.2883280538654063,1
ChicaLive,195344370,92445,14928,2045,1041932,631422,2776587,True,False,English,0.1369908896034297,187.48283957110445,2.6648447307501835,0.6060107569399923,1.327275677429823,1.0332946001990744,0.2761097483204861,0.0136268508109298,0.0,0.6036393681306506,0.0132328589805247,0.227520796457692,0.1890216037833805,1
도현_ (d_obby),195270330,129525,16860,1401,195405,153300,5913454,True,False,Korean,0.0830960854092526,999.3108159975436,30.26255213530872,0.784524449220849,0.6489866821077012,1.076079911486832,0.1540195354881735,0.1656676832395391,0.0457756007961791,0.7864655855177612,0.0061774125894543,0.2801144813814279,0.2397033831687558,1
Valkia,194961090,106335,23519,1008,308459,146451,8091070,True,False,English,0.0428589650920532,632.0486353129589,26.230617359195225,0.4747827101819042,0.5687685146000846,1.8189098581079115,0.0628686600607977,0.0968860579540619,0.0390530806045084,0.4692411205937978,0.0053429968988811,1.0,0.2788986526853412,1
caps,194376465,17865,26754,10170,479368,270611,6373471,True,False,English,0.380130074007625,405.4848571452412,13.29557041771666,0.5645161963251615,34.15617128463476,1.0698421544078127,0.8269033770501051,0.0544547222141659,0.0174862351387896,0.5611423839362161,0.3547134294041722,0.272446741669584,0.3478578149021722,1
龜狗 (gueigotv),194262165,134895,9918,1373,165232,25466,6005834,True,True,Chinese,0.1384351683807219,1175.69335842936,36.34788660792098,0.1541226880991575,0.6106972089402869,1.048870413007965,0.279381535015795,0.1987009727490412,0.0559217926709987,0.1408346092746501,0.0057791320230023,0.2466673064782061,0.1545475580352823,1
Alfie,194074230,181755,15588,971,183885,33462,3380440,True,False,English,0.0622915062868873,1055.4108818011257,18.38344617559888,0.1819724284199363,0.320541388132376,1.0996697407962035,0.106890029575418,0.1761742202791002,0.0259693454603421,0.1693571422692092,0.0027609806850243,0.3091121914075977,0.1317106516127819,1
NiceWigg,193912155,130140,13013,1475,184033,111498,2871081,True,False,English,0.1133481902712671,1053.681432134454,15.60090309890074,0.6058587318578733,0.6800368833563855,1.0101880113463206,0.2225509268987734,0.1758503253474158,0.0213299593948444,0.6034836704339829,0.006500391484664,0.1991171079672505,0.2048053969211551,1
zEkO,193867860,44970,21313,4440,743040,370683,5338943,True,True,Spanish,0.2083235583915919,260.9117409560724,7.185269972006891,0.4988735465116279,5.923949299533022,0.970956914219089,0.4377027041621277,0.0273787682307163,0.0072984170305182,0.4939139421772863,0.0610466736548946,0.150892427594001,0.196372155474924,1
x6FlipiN,193573740,61095,19304,2712,279204,186655,6462906,True,True,Spanish,0.1404890178201409,693.3057549318778,23.14761249838828,0.6685255225569834,2.663393076356494,1.1682911496458075,0.2840342082916965,0.1083584187613803,0.0339127289920323,0.6676643624185645,0.0271309241788649,0.3934648032604326,0.2524275743171619,1
JASONR,193460805,188205,33902,992,777611,136800,6183865,True,False,English,0.0292608105716476,248.7886681129768,7.952388790796427,0.1759234372970547,0.3162508966286761,1.0362156838673684,0.0320641770620013,0.0251083339266776,0.0085774485712254,0.1631620199126298,0.0027163517245009,0.2311115277031157,0.0771233098166918,1
Dhalucard,192609885,83400,22306,1828,269408,97678,7444967,True,False,German,0.0819510445620012,714.9375111355267,27.634543146454448,0.3625653284238033,1.3151079136690649,1.2633867851014593,0.1514256253175578,0.1124096590679448,0.0413938723029185,0.3543127967784986,0.0131062919781034,0.5103607597988643,0.1971681675406479,1
duckmanzch,192428310,129945,14684,1363,122694,75228,9240202,True,False,Thai,0.0928221193135385,1568.3595774854516,75.3109524508126,0.6131351166316201,0.6293431836546232,1.0864594866268693,0.1760523374835251,0.2722403191936909,0.1208856404023636,0.6109358377576204,0.0059730842703682,0.2928735355550869,0.2464934591104425,1
MrBboy45,191523465,110835,9408,1659,318995,57504,6445684,True,False,French,0.1763392857142857,600.3964482201916,20.206222668066896,0.1802661483722315,0.8980917580186764,1.041594501576925,0.3652473586637032,0.090958170503134,0.0290084947660584,0.1676096419909998,0.0087685610836131,0.2377234193865957,0.1498859410656841,1
인간젤리 (ses836),190448565,157200,7683,1213,105730,29332,5099767,True,False,Korean,0.1578810360536248,1801.272722973612,48.23386928970018,0.2774236262177244,0.4629770992366412,0.9987674084189726,0.3234330935730894,0.3158607776551818,0.0757395136940382,0.2671142454665525,0.0042425726477435,0.1850783742541712,0.1952447628817961,1
AladdinTV,189890160,131490,4279,1416,110211,45168,4298260,True,False,German,0.3309184388875905,1722.9692135993685,39.00028127863825,0.4098320494324523,0.6461327857631759,1.0198739093389844,0.7154221480992767,0.3011959335095696,0.0603441798672926,0.4027213849371441,0.0061477268466465,0.2110234620849864,0.2828091392241527,1
miniminter,189756300,41400,27188,4215,858427,588461,16598800,True,False,English,0.1550316316021774,221.0511784927548,19.33629767004067,0.685510823867376,6.108695652173913,1.0874224216480135,0.3169782153872597,0.0199135991629138,0.0275580525617062,0.685059993812899,0.0629683736912996,0.2940572198518652,0.2344225757446572,1
ClintStevens,189206565,40125,15223,4445,393432,102753,2303521,True,False,English,0.2919923799513893,480.9130040261087,5.854940625063543,0.2611709266150186,6.646728971962617,1.060838787674905,0.6272412762823713,0.0685810624898433,0.0050803340522466,0.2504689139363709,0.0685649044776734,0.2613793865668321,0.2135526463008896,1
NoctisAK47,189081300,171270,7264,1052,73584,41176,6381664,True,True,Thai,0.1448237885462555,2569.5980104370515,86.72624483583388,0.5595781691672103,0.3685409003328078,1.0494253286952029,0.2938539504439054,0.4597543359877046,0.1399185706984488,0.5560850641580634,0.0032602634206477,0.2473494345248515,0.2833702698722702,0
Daxak,188764350,84855,7721,2061,116897,64239,5857325,True,False,Russian,0.2669343349307084,1614.79208191827,50.10671787984294,0.5495350607800029,1.4573095280183843,1.0793555956444922,0.5704762115330102,0.2809362952264292,0.0788621491438389,0.5457993348463136,0.0145854489063222,0.2841411039608212,0.2958000906027893,1
ThaldrinLol,188750280,112095,11305,1671,521166,95126,7822019,True,False,Turkish,0.1478107032286598,362.16921288034905,15.008690129440524,0.1825253374164853,0.8944199116820554,1.007685277211406,0.3006203364571626,0.0463424782382865,0.0203425516449593,0.1699234084144375,0.0087303671645565,0.1960406313312785,0.1236666288751135,1
olyashaa,187722975,77730,9142,2296,559877,138621,14210392,True,False,Russian,0.2511485451761102,335.29324298015456,25.38127481571845,0.2475918817883213,1.7722886916248553,1.051857424588195,0.5347159845560049,0.0413090906800763,0.0376369559112238,0.2365618272043952,0.0178618084204173,0.2503390793644105,0.186404124356088,1
